Cluster no	Representative no	Nterm	Nterm_GDT
EXM15090	EXU97718.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID59702.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID83355.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK76048.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007823963.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_014539766.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYB23437.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KPA35880.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PCD24450.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	SCB65048.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_009254677.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025594527.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYB23934.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PTD11360.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYB25255.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PCD20830.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PTD02171.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_011320584.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE90296.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE91369.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE97965.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	ODM17235.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	ODM23012.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_022403692.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE91542.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE96633.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EYE93084.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAA85012.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ43250.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT24369.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJI83882.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJZ86645.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025386802.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025484448.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025511123.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025542923.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025559005.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAA85218.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ39380.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT19853.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KZN89445.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD83624.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_002568882.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_022484704.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025391333.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025484179.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAD93829.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAM36872.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP90443.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAM42205.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CEL09236.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAM91406.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAO84174.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP83024.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP84539.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP85649.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP87993.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP91555.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAP92625.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW17393.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_009224818.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ05449.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_001262713.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_024679049.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ08767.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ37323.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CAK38547.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJI81520.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJJ40118.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJZ87121.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OOF90667.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQE19034.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PYI24076.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PYI34344.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RAK79543.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RDH21075.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_024698546.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025444814.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025451150.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025469356.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025482004.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025499473.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025519785.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025531747.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025534014.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025567745.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAA82584.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025383160.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RDH34225.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ44901.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CAK46276.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT20836.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAA92419.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJZ80818.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025430068.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025464860.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025482710.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025579272.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT28154.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJI83267.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJZ91278.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT46315.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW17421.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW17761.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW18457.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW19057.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW21808.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW21862.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW24923.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW26224.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW26453.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAW23347.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXM16537.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CVL07164.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CVL12481.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CZR49525.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EMT66244.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXM02241.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXM33447.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO80598.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO90146.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RBA15881.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RBR10780.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	SCO26835.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	SCV57733.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_023438194.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KDN62081.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KDN68427.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	ELA31053.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_022476491.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KDN70108.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KDN70375.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KEQ66234.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KEQ79485.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KEY71906.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFA71872.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KEY73591.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFA54584.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFA67061.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFA81095.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFA69571.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KFA81663.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KFA74228.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KEY72958.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFG86301.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXU97900.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID91963.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK80558.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK95040.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007822410.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_014548492.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFH40933.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFX53247.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_002144738.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KUL90919.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFX88299.1	GOODBYE-LIKE	unk
EXM15090	KFX95474.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY17970.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY56275.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY65896.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY67894.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY70327.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_018126309.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY86569.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY91248.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY96114.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFY47777.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFZ09338.1	GOODBYE-LIKE	unk
EXM15090	KGO45194.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KGO48488.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_016597669.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KGO75635.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KGQ03269.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KGQ06558.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PQK15624.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_008602097.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIA75560.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID60020.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXU96522.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFG78228.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID82181.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK74991.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007815743.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_011410805.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_014544007.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID64389.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KFG78714.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK82908.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK95156.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID65972.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID81089.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXU97098.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID85162.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KID93812.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007825988.2	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_014542919.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_018144511.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIJ24000.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIJ50943.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIJ62331.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIK37029.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIL83643.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIL84644.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KIL85069.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIL85368.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIL86170.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PNP76753.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIL92207.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO91676.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RBA18516.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIM28668.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIM73983.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIM95725.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KZL74295.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIM99246.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIV83969.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIV87308.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIW70327.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIW70328.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007754668.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CZR51266.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CZR60104.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIN04273.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PMD43143.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OAL02432.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OAL51767.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OBT70089.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OCK83584.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OCK87027.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OCK89170.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OCK98115.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD65277.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD67723.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CRL18986.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OCK92030.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD95723.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_016595911.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQE08067.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	ORY16158.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OWY55412.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	BAI44791.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_018385421.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PMD12225.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PSN69484.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PSN71159.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PVH69331.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PVI03077.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PVI07637.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007835438.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007839265.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_008082127.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_009218068.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLU87314.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_013274859.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_016643001.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_024735095.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025541704.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAA92444.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAQ46501.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	GAT24770.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KGO46228.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJI88606.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OJZ81575.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_016599725.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025474837.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025521331.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KIW70873.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJK67716.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJX98386.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KJZ69826.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92248.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KKF92466.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF93678.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF96783.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF97531.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KKF97025.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKK23536.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKK19917.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PYI20500.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_020055242.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025398787.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025426071.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025485542.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025486804.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_025578471.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKP01231.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKP05402.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKP06190.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO10224.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO10243.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO11231.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLO97327.1	GOODBYE-LIKE	unk
EXM15090	SCN70611.1	GOODBYE-LIKE	unk
EXM15090	SCV54687.1	GOODBYE-LIKE	unk
EXM15090	XP_023437880.1	GOODBYE-LIKE	unk
EXM15090	KLU85947.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KLU92750.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KND86748.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KND89309.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KND93793.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOC07866.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EIT74711.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OOO09208.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PIG83502.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RAQ53572.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RAQ68350.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_023093066.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOC08180.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_002382617.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EIT77132.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OOO11928.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RAQ52766.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RAQ73516.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_023091758.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOC17103.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	CEN62394.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOS21289.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOS38173.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KOS41592.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	CRL21857.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD61610.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OQD98394.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KPA36786.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KPM35904.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KPM38335.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KPM42909.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXL40785.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KFY46557.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EWZ28103.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	EXM13787.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OBT51787.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	RFN43630.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	XP_007806010.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92139.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	PHH49991.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92239.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KKF92354.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KKF93679.1	GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
EXM15090	KKF94990.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH51561.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KUL83182.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PCG89185.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KXH46863.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KXH33074.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	OHW95573.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH49640.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH49659.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH49791.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92142.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92151.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92206.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF92662.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF96006.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	KKF97007.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH49485.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH52935.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH52955.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH53591.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH49970.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH50007.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH52579.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH55862.1	GOODBYE-LIKE	GOODBYE-LIKE
EXM15090	PHH88576.1	GOODBYE-LIKE	GOODBYE-LIKE
